Customer_id,State,Area,TimeZone,Children,Age,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8
R180138,NC,Rural,America/New_York,5,80,103311.26,Never Married,Male,No,9.394961367,15,1,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Mailed Check,20.31163945,162.500692,2056.386979,5,4,4,3,4,4,5,5
N931384,ND,Suburban,America/Chicago,0,20,40211.04,Never Married,Male,No,14.4754365,11,1,1,No,One year,No,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Electronic Check,6.998814446,182.467607,1067.373076,3,4,3,5,2,6,6,6
O967373,AL,Urban,America/Chicago,0,69,58077.38,Separated,Male,Yes,10.68311773,12,1,1,No,Month-to-month,No,No,None,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card (automatic),14.46288204,222.660939,1806.135733,3,2,3,5,3,4,4,3
G695985,KY,Urban,America/Chicago,1,32,43466.35,Never Married,Male,No,13.79409442,10,1,0,No,One year,No,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Bank Transfer(automatic),11.13472066,182.467607,1397.701335,3,4,4,4,3,4,2,3
P33478,NY,Urban,America/New_York,0,53,23289.77,Divorced,Female,Yes,12.40165307,19,1,0,No,Month-to-month,No,Yes,None,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Mailed Check,2.542296644,220.161527,808.4305471,2,4,3,2,3,3,5,3
K100436,WV,Rural,America/New_York,2,25,49158.49,Separated,Male,No,10.24782033,9,1,0,No,Two Year,No,No,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,Yes,Electronic Check,17.22596021,169.937833,1886.531937,4,4,3,4,3,3,3,4
L475907,MO,Suburban,America/Chicago,0,69,3805.84,Divorced,Male,Yes,14.86100819,16,0,2,No,Month-to-month,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Mailed Check,22.79214163,204.963371,2294.781131,3,3,3,3,2,4,4,4
A78095,NE,Urban,America/Chicago,3,71,52616.27,Widowed,Male,Yes,6.716953195,10,2,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Electronic Check,3.823689744,204.963371,826.3438621,3,5,3,2,4,2,4,2
X742990,NY,Urban,America/New_York,3,53,30550.42,Widowed,Female,Yes,8.124258176,18,1,0,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Credit Card (automatic),10.77094687,245.128318,2072.564168,3,3,2,4,3,2,4,3
P347346,IN,Urban,America/Indiana/Indianapolis,2,56,12154.01,Divorced,Nonbinary,Yes,14.60903837,11,0,2,No,Month-to-month,No,Yes,None,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Bank Transfer(automatic),13.08671185,172.473314,1436.793746,4,4,3,3,5,3,2,2
O235183,TX,Suburban,America/Chicago,0,42,30649.31,Married,Male,Yes,12.65015936,9,2,2,No,Month-to-month,Yes,No,DSL,No,Yes,No,No,No,Yes,No,Yes,No,Bank Transfer(automatic),14.76468813,172.456745,1963.332683,4,3,4,3,5,4,2,3
R776311,AL,Suburban,America/Chicago,3,33,31417.33,Married,Male,Yes,12.0281501,14,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Electronic Check,9.473091121,194.976769,1324.164906,2,2,2,2,4,2,3,2
C25146,VA,Urban,America/New_York,1,47,55861.19,Divorced,Male,No,15.68043093,16,1,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,No,Yes,No,Yes,Bank Transfer(automatic),5.197446331,137.439154,704.9375603,4,4,4,4,3,3,4,3
E722502,MN,Urban,America/Chicago,1,48,9044.26,Widowed,Female,Yes,11.30421466,18,3,1,No,Two Year,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Credit Card (automatic),6.577552683,192.470522,888.6517305,3,4,4,4,2,3,4,4
D515341,WI,Rural,America/Chicago,0,63,25381.66,Never Married,Female,Yes,10.26646787,10,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,No,Mailed Check,3.174571918,159.951231,377.0810282,4,3,4,2,3,3,3,3
U972291,MA,Urban,America/New_York,1,40,65064.31,Widowed,Male,No,7.56618217,9,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Bank Transfer(automatic),17.88002366,112.455141,1606.489936,3,3,3,3,3,3,3,4
N374641,NY,Urban,America/New_York,0,67,12527.51,Divorced,Male,Yes,10.40677369,14,2,0,Yes,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Mailed Check,13.12190056,174.961766,1431.409396,5,4,4,3,3,5,3,4
R736057,VA,Urban,America/New_York,0,56,35499.06,Divorced,Female,No,7.146124361,13,3,0,Yes,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,No,No,Credit Card (automatic),23.34617699,162.452604,2253.85247,6,5,4,4,4,3,5,3
K401117,KY,Urban,America/New_York,6,24,26282.4,Married,Female,No,9.807530479,10,1,0,Yes,One year,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,No,No,Yes,Mailed Check,6.311709178,137.483594,1353.29384,5,5,4,3,3,3,3,3
O17401,NE,Urban,America/Chicago,2,79,51237.28,Divorced,Female,No,10.61217014,12,3,0,No,Two Year,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,12.58298231,275.133571,1701.457566,4,5,4,4,1,4,4,4
E779833,NY,Rural,America/New_York,3,61,64222.21,Married,Male,Yes,5.785085772,16,1,1,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,No,No,No,Yes,No,Electronic Check,7.120096363,127.442069,1290.737183,4,3,4,5,3,5,4,4
Q527077,SC,Urban,America/New_York,0,38,11014.98,Divorced,Male,Yes,9.062879297,11,2,0,Yes,Two Year,No,No,None,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Electronic Check,9.344886869,210.138,1403.270091,4,4,4,4,3,4,4,4
Q765651,CA,Rural,America/Los_Angeles,4,28,21172.49,Divorced,Female,No,16.54443477,13,1,0,Yes,Two Year,No,No,DSL,Yes,Yes,No,Yes,No,No,No,No,Yes,Credit Card (automatic),22.37815032,147.456419,2603.903672,5,4,5,2,3,4,4,3
W400552,IA,Urban,America/Chicago,3,44,26130.78,Divorced,Male,Yes,4.539566699,8,2,0,No,One year,Yes,Yes,None,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Credit Card (automatic),4.799514433,242.657291,1256.287854,4,4,2,3,3,4,5,5
S979985,PA,Suburban,America/New_York,1,65,36478.21,Widowed,Male,No,7.251198724,14,2,0,Yes,Month-to-month,No,Yes,None,Yes,No,No,Yes,No,Yes,No,No,Yes,Mailed Check,10.04672315,114.983787,980.9935923,2,2,3,4,3,3,4,4
E351590,FL,Urban,America/New_York,3,35,54533.63,Divorced,Female,No,8.943293567,15,2,1,No,Month-to-month,Yes,Yes,None,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),8.156552837,187.656013,1347.869205,4,4,4,3,4,3,3,4
J227824,OH,Suburban,America/New_York,2,31,37103.18,Separated,Female,No,12.57884215,9,3,1,No,Two Year,Yes,No,None,Yes,Yes,No,No,Yes,No,Yes,No,No,Credit Card (automatic),7.992791229,149.991327,1127.267848,2,2,3,5,5,1,2,2
S136858,FL,Suburban,America/New_York,2,34,74679.84,Widowed,Male,No,11.64836306,11,0,1,Yes,Two Year,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,No,No,Bank Transfer(automatic),7.231032028,124.960655,1269.836202,4,3,3,3,4,5,4,4
N883325,PA,Urban,America/New_York,2,68,95028.57,Separated,Male,Yes,6.076260652,13,0,0,No,Month-to-month,Yes,Yes,None,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Electronic Check,4.627672042,220.161527,1038.745378,3,3,3,3,4,3,3,3
U700981,CT,Urban,America/New_York,0,62,34281.1,Never Married,Male,No,11.75681641,9,0,0,No,Two Year,No,No,DSL,No,Yes,No,Yes,Yes,Yes,No,No,No,Bank Transfer(automatic),10.05306287,172.48852,1531.155367,5,5,4,2,5,3,4,3
X267853,IL,Urban,America/Chicago,0,52,36240.81,Separated,Male,No,9.173739977,14,0,1,No,Two Year,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,No,No,No,Electronic Check,4.171044392,120.004928,991.2441024,4,4,5,3,3,4,4,5
S985225,IL,Urban,America/Chicago,5,32,9515.64,Divorced,Male,Yes,8.353693631,11,4,0,No,Month-to-month,No,No,None,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Mailed Check,4.568682641,220.161527,1244.296865,2,1,2,4,3,5,3,1
X645702,OH,Rural,America/New_York,0,47,125814.88,Divorced,Female,Yes,10.74539526,10,0,1,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,Yes,No,No,Yes,Yes,Mailed Check,6.085030507,139.965008,1162.332926,3,3,4,2,4,4,3,2
I703479,AL,Rural,America/Chicago,8,66,12995.68,Divorced,Female,No,11.36323648,12,1,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,Yes,Mailed Check,2.730250735,159.951231,577.1157824,3,3,3,6,3,6,5,4
S370452,NH,Rural,America/New_York,1,70,77531.43,Divorced,Female,Yes,2.310584634,14,1,0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Bank Transfer(automatic),8.574901206,184.949594,1442.974877,2,3,2,4,4,2,1,3
D333249,NY,Suburban,America/New_York,3,41,87354.99,Divorced,Male,Yes,5.290318715,10,0,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Mailed Check,9.743201772,252.637807,1577.208717,5,5,3,4,4,4,4,5
O698848,MN,Suburban,America/Chicago,2,59,76567.85,Separated,Male,No,5.258274954,8,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Bank Transfer(automatic),9.482919033,112.455141,886.9398744,4,5,4,4,4,4,5,4
M248356,DE,Rural,America/New_York,1,46,30663.52,Married,Male,No,7.157580014,12,0,0,No,Two Year,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Electronic Check,8.447988841,179.979358,1065.06443,4,3,4,4,5,2,3,3
E759213,NC,Suburban,America/New_York,3,70,122957.19,Married,Male,No,2.120350511,17,0,0,No,One year,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Bank Transfer(automatic),6.365998533,202.443347,951.886985,3,3,3,4,3,4,3,2
G106476,TX,Urban,America/Chicago,1,89,31600.92,Widowed,Male,No,4.978546291,12,2,0,No,One year,No,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Bank Transfer(automatic),7.251397592,197.472533,1404.435534,4,6,6,1,7,3,4,3
D873414,OK,Suburban,America/Chicago,4,75,74638.78,Never Married,Female,Yes,6.547676875,10,3,1,No,One year,No,No,Fiber Optic,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Mailed Check,14.64011644,255.155493,1925.911722,3,3,4,4,3,4,2,5
X906302,KY,Urban,America/New_York,0,26,32652.3,Married,Female,Yes,7.410590719,9,0,1,Yes,Month-to-month,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Electronic Check,11.71637124,174.976769,1805.011298,5,4,5,4,4,4,4,4
Z245249,IL,Urban,America/Chicago,4,25,63650.54,Divorced,Female,No,11.39765385,8,1,1,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Electronic Check,4.13273503,169.992756,700.7343179,4,3,4,3,4,3,3,3
T30358,TX,Rural,America/Chicago,1,84,28622.6,Widowed,Female,Yes,11.29945603,14,1,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Bank Transfer(automatic),2.887429547,192.440432,513.237305,4,5,3,4,4,2,4,2
K974027,NJ,Suburban,America/New_York,3,69,50252.79,Never Married,Male,No,11.30748265,15,0,2,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,No,Bank Transfer(automatic),3.303030246,182.460772,717.3876564,4,4,4,5,2,4,4,4
R464272,TX,Urban,America/Chicago,3,31,19800.81,Divorced,Male,No,10.31551212,11,2,1,No,One year,No,Yes,DSL,Yes,No,No,No,Yes,No,No,Yes,No,Credit Card (automatic),5.15825129,139.965008,1313.492851,5,5,5,4,2,3,4,3
Q541158,MN,Suburban,America/Chicago,10,76,35954.77,Married,Male,Yes,13.71555406,14,1,0,No,Month-to-month,No,No,None,Yes,No,No,Yes,No,No,No,Yes,Yes,Electronic Check,3.237560234,137.461553,819.4195269,4,4,3,3,2,3,4,2
O707075,NJ,Rural,America/New_York,8,75,36342.31,Divorced,Male,Yes,15.40917963,15,2,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Bank Transfer(automatic),2.733109234,217.472533,882.1160656,5,4,4,4,3,5,5,3
L229402,MN,Rural,America/Chicago,1,74,48715.53,Divorced,Nonbinary,Yes,11.9664542,17,1,0,No,Two Year,Yes,Yes,None,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Mailed Check,3.180102025,210.138,724.7803356,2,2,3,4,2,2,3,2
Y259927,NY,Suburban,America/New_York,1,49,23204.98,Divorced,Male,No,10.18046877,10,2,0,No,Two Year,No,No,DSL,No,No,No,No,No,Yes,No,No,Yes,Electronic Check,15.85983755,104.964303,1829.270014,5,4,5,2,4,5,4,3
G820541,PA,Rural,America/New_York,1,47,35302.52,Separated,Male,Yes,14.01485542,16,1,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Bank Transfer(automatic),11.73724209,262.610632,1668.199119,2,3,2,4,4,3,2,2
F672614,NY,Urban,America/New_York,4,20,54895.16,Married,Female,Yes,14.62784306,17,2,0,No,Month-to-month,Yes,Yes,None,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Credit Card (automatic),7.006240694,152.488401,1124.353152,6,5,5,3,6,4,4,4
L686627,OR,Suburban,America/Los_Angeles,2,26,60398.06,Never Married,Female,Yes,10.90517581,10,2,0,No,One year,No,No,DSL,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Credit Card (automatic),5.562130367,174.974431,1316.239744,3,3,3,3,3,3,5,3
T660448,CA,Urban,America/Los_Angeles,2,72,8115.88,Never Married,Female,No,8.894475174,8,0,1,No,One year,No,No,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Credit Card (automatic),14.53027663,220.118516,1637.201426,2,3,3,5,3,4,4,4
G864898,CT,Urban,America/New_York,1,41,33858.66,Divorced,Male,No,10.50187888,13,0,0,Yes,Month-to-month,No,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,No,No,Mailed Check,5.905906389,162.452604,951.8524406,5,5,4,3,5,4,4,4
V847401,LA,Suburban,America/Chicago,3,26,29950.47,Married,Female,Yes,12.34250072,12,2,1,No,Month-to-month,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Mailed Check,3.260462654,184.961033,1248.097652,3,4,3,3,4,4,4,4
X852253,MS,Urban,America/Chicago,4,55,49421.69,Separated,Male,No,10.29380879,12,3,0,No,One year,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Electronic Check,18.91276578,217.483972,2220.255405,4,4,3,5,4,3,3,4
M482085,CA,Urban,America/Los_Angeles,1,46,11061.05,Married,Female,No,8.512650562,11,2,1,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,No,Mailed Check,14.25617986,220.118516,1669.202417,3,4,4,4,2,5,3,4
L535753,IL,Suburban,America/Chicago,0,87,15388.32,Separated,Female,Yes,7.82671592,13,1,2,Yes,One year,Yes,No,None,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Bank Transfer(automatic),7.983887266,187.642236,990.0555076,4,4,3,3,4,4,4,2
K265986,TX,Rural,America/Chicago,1,39,20624.31,Divorced,Male,No,6.985590245,9,2,1,Yes,Two Year,No,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Electronic Check,5.969967132,174.961766,967.9819136,4,5,4,4,3,3,3,5
C695447,KY,Rural,America/New_York,0,81,47877.81,Married,Male,Yes,11.40449185,12,0,0,No,Two Year,No,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Electronic Check,19.95277818,252.637807,2190.259876,4,4,4,4,5,3,4,3
T484755,NY,Suburban,America/New_York,0,83,46154.17,Never Married,Male,No,10.44249511,13,1,0,No,One year,Yes,No,None,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Credit Card (automatic),14.85781115,130.024412,1445.752781,3,4,4,1,3,4,4,4
X999392,IL,Urban,America/Chicago,0,50,107111.8,Widowed,Female,Yes,15.38627887,12,2,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes,No,Credit Card (automatic),2.600063739,162.482694,528.6553088,3,3,2,3,4,4,4,3
N995093,MN,Urban,America/Chicago,3,87,10403.59,Married,Female,Yes,10.68024546,13,2,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Bank Transfer(automatic),11.92299244,182.467607,1296.481055,4,3,4,3,4,3,4,3
D478815,WY,Rural,America/Denver,3,76,22412.6,Married,Female,No,10.62439366,13,0,0,No,Two Year,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,No,Yes,Mailed Check,5.972864167,139.934918,1195.393037,2,3,4,4,3,3,1,3
I338069,OH,Suburban,America/New_York,6,25,19476.27,Widowed,Female,Yes,10.91642397,13,1,0,Yes,Two Year,No,No,None,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Mailed Check,10.87555535,200.165175,1700.121992,2,2,3,2,5,4,4,3
T278739,ID,Rural,America/Boise,3,34,96382.76,Married,Male,Yes,8.580626195,14,0,0,No,Two Year,Yes,No,None,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Mailed Check,16.00330155,202.682861,2120.673828,2,2,3,4,1,4,4,4
R857699,ND,Suburban,America/Chicago,1,46,28022.56,Divorced,Female,No,8.996933306,11,0,1,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,No,Electronic Check,12.63074989,159.951231,1238.421347,4,5,5,2,3,5,4,5
Q386914,AL,Suburban,America/Chicago,1,73,35478.4,Married,Female,No,7.602570192,7,2,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,Yes,No,Yes,Mailed Check,8.4944392,149.948316,847.110799,4,3,2,3,5,2,4,2
T132275,VA,Suburban,America/New_York,8,57,10155.51,Divorced,Female,Yes,9.217689334,12,1,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Yes,Electronic Check,8.044444101,149.959755,1112.937102,5,6,4,4,3,5,5,4
T392167,SC,Rural,America/New_York,3,58,87537.25,Divorced,Male,No,9.591529444,14,0,1,No,Two Year,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,No,No,No,Electronic Check,12.07358377,137.469817,1623.045026,2,3,3,4,2,4,3,5
J315269,NY,Urban,America/New_York,4,70,34112.1,Never Married,Male,Yes,13.36027908,12,0,0,No,One year,Yes,No,None,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),10.21634248,187.656013,1479.730181,4,2,3,4,4,3,4,4
B124449,OK,Suburban,America/Chicago,0,53,32653.51,Married,Male,Yes,4.372034777,7,1,0,No,Month-to-month,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Mailed Check,15.50354683,164.985293,2144.735024,3,3,3,2,7,3,4,3
P954849,NY,Suburban,America/New_York,0,31,35321.46,Married,Male,Yes,10.59285179,11,0,3,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,No,Credit Card (automatic),13.88004531,159.965008,1522.289512,2,3,3,5,4,3,2,3
K20948,IA,Suburban,America/Chicago,0,38,49277.48,Widowed,Female,No,12.81260566,10,1,0,No,One year,No,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Electronic Check,19.48900163,172.462354,1974.780054,4,4,4,5,2,4,4,3
M893176,LA,Rural,America/Chicago,0,26,37297.82,Widowed,Female,Yes,3.767298987,11,0,0,No,Two Year,No,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Electronic Check,10.01771765,204.949594,1261.177198,2,2,4,4,4,5,4,4
P765785,TX,Rural,America/Chicago,2,44,14928.96,Widowed,Male,No,17.56798903,14,2,0,No,One year,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,No,No,No,Electronic Check,7.34059599,147.473844,939.7181324,3,4,4,2,4,3,2,3
X780945,CA,Suburban,America/Los_Angeles,3,66,24702.68,Divorced,Female,Yes,11.2369761,11,3,2,Yes,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,No,No,Electronic Check,12.64742067,162.471255,1357.062854,4,4,3,4,4,4,5,4
H776847,AL,Suburban,America/Chicago,1,58,87535.71,Divorced,Male,No,8.54892416,15,0,1,No,Two Year,Yes,No,DSL,Yes,No,Yes,No,No,No,Yes,No,No,Mailed Check,8.850426839,119.95684,1456.887443,3,2,3,3,4,2,3,3
A471876,ND,Rural,America/Denver,6,51,63166.87,Divorced,Female,Yes,6.094109902,11,2,0,No,One year,No,No,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,No,Bank Transfer(automatic),3.701557118,207.609354,937.5863866,3,4,4,3,4,4,3,4
B424659,MN,Urban,America/Chicago,4,34,11856.81,Separated,Female,No,13.9077275,14,1,0,No,One year,No,No,None,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Mailed Check,2.976033785,194.999168,830.1193011,3,2,3,3,4,4,3,4
F111037,MA,Rural,America/New_York,0,87,27326.79,Widowed,Nonbinary,No,7.905333122,14,1,0,No,Two Year,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Credit Card (automatic),5.522376826,174.975543,737.8564608,3,4,2,3,4,4,4,4
S690107,NC,Rural,America/New_York,1,67,12779.23,Divorced,Female,Yes,12.53830949,9,2,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,No,Mailed Check,15.64596698,240.114868,1781.854862,3,4,4,3,3,5,4,3
Q991854,IN,Urban,America/Kentucky/Louisville,4,59,25519.91,Never Married,Nonbinary,Yes,12.8219418,12,1,1,No,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Credit Card (automatic),23.00764441,240.114868,2464.577489,4,3,3,4,3,4,4,3
U560834,KY,Urban,America/New_York,7,23,46871.21,Divorced,Male,No,8.941553742,10,0,0,No,One year,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Mailed Check,17.24924155,139.983006,2392.203409,5,4,5,5,1,6,5,5
P452772,NM,Suburban,America/Denver,0,42,77383.72,Widowed,Male,Yes,10.51043963,12,0,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Credit Card (automatic),13.01107597,240.114868,1664.19271,3,4,4,2,4,2,5,2
B949126,NY,Suburban,America/New_York,1,24,47395.3,Divorced,Female,Yes,11.86384439,11,3,0,No,Two Year,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Bank Transfer(automatic),5.104082209,209.993134,1433.616898,4,4,3,4,4,4,3,3
F697244,MI,Urban,America/Detroit,2,81,90977.74,Widowed,Female,No,10.76051016,10,3,0,No,Two Year,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,No,No,Mailed Check,3.521499924,147.456419,823.4933243,4,4,2,2,4,3,3,4
F501848,TX,Suburban,America/Chicago,8,78,135727.71,Separated,Male,No,11.05420024,14,0,0,No,Month-to-month,No,No,DSL,Yes,No,Yes,No,Yes,No,No,No,Yes,Mailed Check,8.08137067,107.495766,1468.357421,3,3,3,3,5,2,4,3
Q971369,PA,Rural,America/New_York,1,51,47726.25,Separated,Female,Yes,8.174495258,8,5,0,No,Month-to-month,No,Yes,None,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Credit Card (automatic),1.875430489,152.502178,590.7765801,1,3,2,3,4,3,3,3
W186069,NY,Suburban,America/New_York,1,70,51721.64,Never Married,Female,No,10.05388383,12,2,0,No,One year,Yes,No,None,Yes,No,No,No,No,No,No,No,No,Bank Transfer(automatic),5.587484456,79.978861,418.6206885,4,3,1,2,5,3,4,3
Y292243,OH,Urban,America/New_York,0,87,41531.03,Married,Female,No,7.045552801,13,2,0,No,Two Year,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Mailed Check,7.007695148,142.482694,1181.991846,5,4,3,4,4,4,3,4
F333860,GA,Urban,America/New_York,0,46,33504.8,Divorced,Female,No,8.957297136,14,1,0,No,One year,No,No,DSL,Yes,No,No,No,No,No,Yes,No,Yes,Bank Transfer(automatic),1.408375942,117.439154,733.4036934,4,4,5,4,5,4,4,3
Z534243,KS,Urban,America/Chicago,8,56,34197.3,Widowed,Female,Yes,15.74015572,14,2,1,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Electronic Check,11.64983735,220.132293,1719.173387,5,6,4,4,2,3,5,4
O249806,KY,Suburban,America/New_York,4,44,11518.58,Married,Male,Yes,13.41209586,11,3,0,Yes,Two Year,No,No,DSL,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Electronic Check,2.964559883,152.455519,1205.956363,2,2,1,5,3,4,4,3
V143753,TX,Urban,America/Chicago,0,33,31065.17,Never Married,Female,No,14.89835355,9,2,1,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Electronic Check,10.25635754,174.961766,1261.032763,4,3,4,4,3,3,5,4
A715491,WI,Suburban,America/Chicago,0,19,32097.17,Widowed,Female,Yes,13.62135046,14,1,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Bank Transfer(automatic),3.892407013,202.443347,741.7766988,3,3,3,2,3,1,3,2
D986940,WV,Suburban,America/New_York,1,31,23424.88,Never Married,Male,Yes,14.95912113,12,2,1,No,Two Year,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,Yes,Yes,No,Credit Card (automatic),3.226996711,210.12704,932.6084359,4,4,4,2,4,4,4,3
Z147347,MN,Urban,America/Chicago,1,34,35988.24,Separated,Female,No,11.741245,9,0,0,No,One year,No,Yes,None,Yes,No,Yes,Yes,No,No,No,Yes,No,Bank Transfer(automatic),15.87685513,139.979239,1708.614019,5,5,5,6,2,5,6,5
